ts,run_rel_s,tid,comm,state,utime_ticks,stime_ticks
1789146285,8083,2511793,media-agent,S,17,3
1789146285,8083,2511794,media-agent,S,15,42
1789146287,8085,2511716,media-agent,S,17,18
1789146287,8085,2511725,media-agent,S,0,0
1789146287,8085,2511726,media-agent,S,0,0
1789146287,8085,2511727,media-agent,S,0,0
1789146287,8085,2511728,media-agent,S,0,0
1789146287,8085,2511729,media-agent,S,0,0
1789146287,8085,2511730,media-agent,S,10,34
1789146287,8085,2511731,media-agent,S,0,0
1789146287,8085,2511732,pool-spawner,S,0,0
1789146287,8085,2511733,queue1:src,S,469,1467
1789146287,8085,2511738,queue0:src,S,1071,1417
1789146287,8085,2511788,media-agent,S,123,129
1789146287,8085,2511789,decklinkaudiosr,S,847,387
1789146287,8085,2511790,decklinkvideosr,S,1021,418
1789146287,8085,2511791,decklinkvideosr,S,1470,67160
1789146287,8085,2511792,media-agent,S,332,96
1789146287,8085,2511793,media-agent,S,17,3
1789146287,8085,2511794,media-agent,S,15,42
1789146289,8087,2511716,media-agent,S,17,18
1789146289,8087,2511725,media-agent,S,0,0
1789146289,8087,2511726,media-agent,S,0,0
1789146289,8087,2511727,media-agent,S,0,0
1789146289,8087,2511728,media-agent,S,0,0
1789146289,8087,2511729,media-agent,S,0,0
1789146289,8087,2511730,media-agent,S,10,34
1789146289,8087,2511731,media-agent,S,0,0
1789146289,8087,2511732,pool-spawner,S,0,0
1789146289,8087,2511733,queue1:src,S,469,1467
1789146289,8087,2511738,queue0:src,S,1071,1417
1789146289,8087,2511788,media-agent,S,123,129
1789146289,8087,2511789,decklinkaudiosr,S,847,387
1789146289,8087,2511790,decklinkvideosr,S,1021,418
1789146289,8087,2511791,decklinkvideosr,S,1470,67179
1789146289,8087,2511792,media-agent,S,332,96
1789146289,8087,2511793,media-agent,S,17,3
1789146289,8087,2511794,media-agent,S,15,42
1789146291,8089,2511716,media-agent,S,17,18
1789146291,8089,2511725,media-agent,S,0,0
1789146291,8089,2511726,media-agent,S,0,0
1789146291,8089,2511727,media-agent,S,0,0
1789146291,8089,2511728,media-agent,S,0,0
1789146291,8089,2511729,media-agent,S,0,0
1789146291,8089,2511730,media-agent,S,10,34
1789146291,8089,2511731,media-agent,S,0,0
1789146291,8089,2511732,pool-spawner,S,0,0
1789146291,8089,2511733,queue1:src,S,469,1467
1789146291,8089,2511738,queue0:src,S,1072,1417
1789146291,8089,2511788,media-agent,S,123,129
1789146291,8089,2511789,decklinkaudiosr,S,847,387
1789146291,8089,2511790,decklinkvideosr,S,1021,418
1789146291,8089,2511791,decklinkvideosr,S,1470,67189
1789146291,8089,2511792,media-agent,S,332,96
1789146291,8089,2511793,media-agent,S,17,3
1789146291,8089,2511794,media-agent,S,15,42
1789146293,8091,2511716,media-agent,S,17,18
1789146293,8091,2511725,media-agent,S,0,0
1789146293,8091,2511726,media-agent,S,0,0
1789146293,8091,2511727,media-agent,S,0,0
1789146293,8091,2511728,media-agent,S,0,0
1789146293,8091,2511729,media-agent,S,0,0
1789146293,8091,2511730,media-agent,S,10,34
1789146293,8091,2511731,media-agent,S,0,0
1789146293,8091,2511732,pool-spawner,S,0,0
1789146293,8091,2511733,queue1:src,S,469,1468
1789146293,8091,2511738,queue0:src,S,1073,1417
1789146293,8091,2511788,media-agent,S,123,129
1789146293,8091,2511789,decklinkaudiosr,S,847,387
1789146293,8091,2511790,decklinkvideosr,S,1022,418
1789146293,8091,2511791,decklinkvideosr,S,1471,67208
1789146293,8091,2511792,media-agent,S,332,96
1789146293,8091,2511793,media-agent,S,17,3
1789146293,8091,2511794,media-agent,S,15,42
1789146295,8093,2511716,media-agent,S,17,18
1789146295,8093,2511725,media-agent,S,0,0
1789146295,8093,2511726,media-agent,S,0,0
1789146295,8093,2511727,media-agent,S,0,0
1789146295,8093,2511728,media-agent,S,0,0
1789146295,8093,2511729,media-agent,S,0,0
1789146295,8093,2511730,media-agent,S,10,34
1789146295,8093,2511731,media-agent,S,0,0
1789146295,8093,2511732,pool-spawner,S,0,0
1789146295,8093,2511733,queue1:src,S,469,1468
1789146295,8093,2511738,queue0:src,S,1073,1417
1789146295,8093,2511788,media-agent,S,123,129
1789146295,8093,2511789,decklinkaudiosr,S,847,388
1789146295,8093,2511790,decklinkvideosr,S,1022,418
1789146295,8093,2511791,decklinkvideosr,S,1471,67227
1789146295,8093,2511792,media-agent,S,332,96
1789146295,8093,2511793,media-agent,S,17,3
1789146295,8093,2511794,media-agent,S,16,42
1789146297,8095,2511716,media-agent,S,17,18
1789146297,8095,2511725,media-agent,S,0,0
1789146297,8095,2511726,media-agent,S,0,0
1789146297,8095,2511727,media-agent,S,0,0
1789146297,8095,2511728,media-agent,S,0,0
1789146297,8095,2511729,media-agent,S,0,0
1789146297,8095,2511730,media-agent,S,10,34
1789146297,8095,2511731,media-agent,S,0,0
1789146297,8095,2511732,pool-spawner,S,0,0
1789146297,8095,2511733,queue1:src,S,469,1468
1789146297,8095,2511738,queue0:src,S,1074,1417
1789146297,8095,2511788,media-agent,S,123,129
1789146297,8095,2511789,decklinkaudiosr,S,848,388
1789146297,8095,2511790,decklinkvideosr,S,1022,418
1789146297,8095,2511791,decklinkvideosr,S,1472,67237
1789146297,8095,2511792,media-agent,S,332,96
1789146297,8095,2511793,media-agent,S,17,3
1789146297,8095,2511794,media-agent,S,16,42
1789146299,8097,2511716,media-agent,S,17,18
1789146299,8097,2511725,media-agent,S,0,0
1789146299,8097,2511726,media-agent,S,0,0
1789146299,8097,2511727,media-agent,S,0,0
1789146299,8097,2511728,media-agent,S,0,0
1789146299,8097,2511729,media-agent,S,0,0
1789146299,8097,2511730,media-agent,S,10,34
1789146299,8097,2511731,media-agent,S,0,0
1789146299,8097,2511732,pool-spawner,S,0,0
1789146299,8097,2511733,queue1:src,S,470,1469
1789146299,8097,2511738,queue0:src,S,1074,1417
1789146299,8097,2511788,media-agent,S,123,129
1789146299,8097,2511789,decklinkaudiosr,S,848,388
1789146299,8097,2511790,decklinkvideosr,S,1023,418
1789146299,8097,2511791,decklinkvideosr,S,1472,67256
1789146299,8097,2511792,media-agent,S,333,96
1789146299,8097,2511793,media-agent,S,17,3
1789146299,8097,2511794,media-agent,S,16,42
1789146301,8099,2511716,media-agent,S,17,18
1789146301,8099,2511725,media-agent,S,0,0
1789146301,8099,2511726,media-agent,S,0,0
1789146301,8099,2511727,media-agent,S,0,0
1789146301,8099,2511728,media-agent,S,0,0
1789146301,8099,2511729,media-agent,S,0,0
1789146301,8099,2511730,media-agent,S,10,34
1789146301,8099,2511731,media-agent,S,0,0
1789146301,8099,2511732,pool-spawner,S,0,0
1789146301,8099,2511733,queue1:src,S,470,1469
1789146301,8099,2511738,queue0:src,S,1075,1417
1789146301,8099,2511788,media-agent,S,123,130
1789146301,8099,2511789,decklinkaudiosr,S,848,388
1789146301,8099,2511790,decklinkvideosr,S,1023,418
1789146301,8099,2511791,decklinkvideosr,S,1472,67275
1789146301,8099,2511792,media-agent,S,333,96
1789146301,8099,2511793,media-agent,S,17,3
1789146301,8099,2511794,media-agent,S,16,42
1789146303,8101,2511716,media-agent,S,17,18
1789146303,8101,2511725,media-agent,S,0,0
1789146303,8101,2511726,media-agent,S,0,0
1789146303,8101,2511727,media-agent,S,0,0
1789146303,8101,2511728,media-agent,S,0,0
1789146303,8101,2511729,media-agent,S,0,0
1789146303,8101,2511730,media-agent,S,10,34
1789146303,8101,2511731,media-agent,S,0,0
1789146303,8101,2511732,pool-spawner,S,0,0
1789146303,8101,2511733,queue1:src,S,470,1469
1789146303,8101,2511738,queue0:src,S,1075,1417
1789146303,8101,2511788,media-agent,S,123,130
1789146303,8101,2511789,decklinkaudiosr,S,848,388
1789146303,8101,2511790,decklinkvideosr,S,1023,418
1789146303,8101,2511791,decklinkvideosr,S,1472,67285
1789146303,8101,2511792,media-agent,S,333,96
1789146303,8101,2511793,media-agent,S,17,3
1789146303,8101,2511794,media-agent,S,16,42
1789146305,8103,2511716,media-agent,S,17,18
1789146305,8103,2511725,media-agent,S,0,0
1789146305,8103,2511726,media-agent,S,0,0
1789146305,8103,2511727,media-agent,S,0,0
1789146305,8103,2511728,media-agent,S,0,0
1789146305,8103,2511729,media-agent,S,0,0
1789146305,8103,2511730,media-agent,S,10,34
1789146305,8103,2511731,media-agent,S,0,0
1789146305,8103,2511732,pool-spawner,S,0,0
1789146305,8103,2511733,queue1:src,S,470,1470
1789146305,8103,2511738,queue0:src,S,1076,1417
1789146305,8103,2511788,media-agent,S,123,130
1789146305,8103,2511789,decklinkaudiosr,S,848,388
1789146305,8103,2511790,decklinkvideosr,S,1024,418
1789146305,8103,2511791,decklinkvideosr,S,1473,67304
1789146305,8103,2511792,media-agent,S,333,96
1789146305,8103,2511793,media-agent,S,17,3
1789146305,8103,2511794,media-agent,S,16,42
1789146307,8105,2511716,media-agent,S,17,18
1789146307,8105,2511725,media-agent,S,0,0
1789146307,8105,2511726,media-agent,S,0,0
1789146307,8105,2511727,media-agent,S,0,0
1789146307,8105,2511728,media-agent,S,0,0
1789146307,8105,2511729,media-agent,S,0,0
1789146307,8105,2511730,media-agent,S,10,34
1789146307,8105,2511731,media-agent,S,0,0
1789146307,8105,2511732,pool-spawner,S,0,0
1789146307,8105,2511733,queue1:src,S,470,1470
1789146307,8105,2511738,queue0:src,S,1077,1417
1789146307,8105,2511788,media-agent,S,123,130
1789146307,8105,2511789,decklinkaudiosr,S,848,389
1789146307,8105,2511790,decklinkvideosr,S,1024,419
1789146307,8105,2511791,decklinkvideosr,S,1473,67322
1789146307,8105,2511792,media-agent,S,333,96
1789146307,8105,2511793,media-agent,S,17,3
1789146307,8105,2511794,media-agent,S,16,42
1789146309,8107,2511716,media-agent,S,17,18
1789146309,8107,2511725,media-agent,S,0,0
1789146309,8107,2511726,media-agent,S,0,0
1789146309,8107,2511727,media-agent,S,0,0
1789146309,8107,2511728,media-agent,S,0,0
1789146309,8107,2511729,media-agent,S,0,0
1789146309,8107,2511730,media-agent,S,10,34
1789146309,8107,2511731,media-agent,S,0,0
1789146309,8107,2511732,pool-spawner,S,0,0
1789146309,8107,2511733,queue1:src,S,470,1470
1789146309,8107,2511738,queue0:src,S,1077,1417
1789146309,8107,2511788,media-agent,S,123,130
1789146309,8107,2511789,decklinkaudiosr,S,848,389
1789146309,8107,2511790,decklinkvideosr,S,1024,419
1789146309,8107,2511791,decklinkvideosr,S,1474,67333
1789146309,8107,2511792,media-agent,S,333,96
1789146309,8107,2511793,media-agent,S,17,3
1789146309,8107,2511794,media-agent,S,16,42
1789146311,8109,2511716,media-agent,S,17,18
1789146311,8109,2511725,media-agent,S,0,0
1789146311,8109,2511726,media-agent,S,0,0
1789146311,8109,2511727,media-agent,S,0,0
1789146311,8109,2511728,media-agent,S,0,0
1789146311,8109,2511729,media-agent,S,0,0
1789146311,8109,2511730,media-agent,S,10,34
1789146311,8109,2511731,media-agent,S,0,0
1789146311,8109,2511732,pool-spawner,S,0,0
1789146311,8109,2511733,queue1:src,S,470,1471
1789146311,8109,2511738,queue0:src,S,1078,1417
1789146311,8109,2511788,media-agent,S,123,130
1789146311,8109,2511789,decklinkaudiosr,S,848,389
1789146311,8109,2511790,decklinkvideosr,S,1024,419
1789146311,8109,2511791,decklinkvideosr,S,1474,67353
1789146311,8109,2511792,media-agent,S,333,96
1789146311,8109,2511793,media-agent,S,17,3
1789146311,8109,2511794,media-agent,S,16,42
1789146314,8112,2511716,media-agent,S,17,18
1789146314,8112,2511725,media-agent,S,0,0
1789146314,8112,2511726,media-agent,S,0,0
1789146314,8112,2511727,media-agent,S,0,0
1789146314,8112,2511728,media-agent,S,0,0
1789146314,8112,2511729,media-agent,S,0,0
1789146314,8112,2511730,media-agent,S,10,34
1789146314,8112,2511731,media-agent,S,0,0
1789146314,8112,2511732,pool-spawner,S,0,0
1789146314,8112,2511733,queue1:src,S,470,1471
1789146314,8112,2511738,queue0:src,S,1079,1417
1789146314,8112,2511788,media-agent,S,123,130
1789146314,8112,2511789,decklinkaudiosr,S,849,389
1789146314,8112,2511790,decklinkvideosr,S,1024,420
1789146314,8112,2511791,decklinkvideosr,S,1474,67371
1789146314,8112,2511792,media-agent,S,333,96
1789146314,8112,2511793,media-agent,S,17,3
1789146314,8112,2511794,media-agent,S,16,42
1789146315,8113,2511716,media-agent,S,17,18
1789146315,8113,2511725,media-agent,S,0,0
1789146315,8113,2511726,media-agent,S,0,0
1789146315,8113,2511727,media-agent,S,0,0
1789146315,8113,2511728,media-agent,S,0,0
1789146315,8113,2511729,media-agent,S,0,0
1789146315,8113,2511730,media-agent,S,10,34
1789146315,8113,2511731,media-agent,S,0,0
1789146315,8113,2511732,pool-spawner,S,0,0
1789146315,8113,2511733,queue1:src,S,470,1471
1789146315,8113,2511738,queue0:src,S,1079,1417
1789146315,8113,2511788,media-agent,S,123,130
1789146315,8113,2511789,decklinkaudiosr,S,849,389
1789146315,8113,2511790,decklinkvideosr,S,1024,420
1789146315,8113,2511791,decklinkvideosr,S,1474,67381
1789146315,8113,2511792,media-agent,S,333,96
1789146315,8113,2511793,media-agent,S,17,3
1789146315,8113,2511794,media-agent,S,16,42
1789146317,8115,2511716,media-agent,S,17,18
1789146317,8115,2511725,media-agent,S,0,0
1789146317,8115,2511726,media-agent,S,0,0
1789146317,8115,2511727,media-agent,S,0,0
1789146317,8115,2511728,media-agent,S,0,0
1789146317,8115,2511729,media-agent,S,0,0
1789146317,8115,2511730,media-agent,S,10,34
1789146317,8115,2511731,media-agent,S,0,0
1789146317,8115,2511732,pool-spawner,S,0,0
1789146317,8115,2511733,queue1:src,S,471,1472
1789146317,8115,2511738,queue0:src,S,1080,1417
1789146317,8115,2511788,media-agent,S,123,130
1789146317,8115,2511789,decklinkaudiosr,S,849,389
1789146317,8115,2511790,decklinkvideosr,S,1024,420
1789146317,8115,2511791,decklinkvideosr,S,1474,67401
1789146317,8115,2511792,media-agent,S,333,96
1789146317,8115,2511793,media-agent,S,17,3
1789146317,8115,2511794,media-agent,S,16,42
1789146319,8117,2511716,media-agent,S,17,18
1789146319,8117,2511725,media-agent,S,0,0
1789146319,8117,2511726,media-agent,S,0,0
1789146319,8117,2511727,media-agent,S,0,0
1789146319,8117,2511728,media-agent,S,0,0
1789146319,8117,2511729,media-agent,S,0,0
1789146319,8117,2511730,media-agent,S,10,34
1789146319,8117,2511731,media-agent,S,0,0
1789146319,8117,2511732,pool-spawner,S,0,0
1789146319,8117,2511733,queue1:src,S,471,1472
1789146319,8117,2511738,queue0:src,S,1080,1417
1789146319,8117,2511788,media-agent,S,123,130
1789146319,8117,2511789,decklinkaudiosr,S,849,389
1789146319,8117,2511790,decklinkvideosr,S,1024,420
1789146319,8117,2511791,decklinkvideosr,S,1474,67420
1789146319,8117,2511792,media-agent,S,334,96
1789146319,8117,2511793,media-agent,S,17,3
1789146319,8117,2511794,media-agent,S,16,42
1789146321,8119,2511716,media-agent,S,17,18
1789146321,8119,2511725,media-agent,S,0,0
1789146321,8119,2511726,media-agent,S,0,0
1789146321,8119,2511727,media-agent,S,0,0
1789146321,8119,2511728,media-agent,S,0,0
1789146321,8119,2511729,media-agent,S,0,0
1789146321,8119,2511730,media-agent,S,10,34
1789146321,8119,2511731,media-agent,S,0,0
1789146321,8119,2511732,pool-spawner,S,0,0
1789146321,8119,2511733,queue1:src,S,471,1472
1789146321,8119,2511738,queue0:src,S,1081,1417
1789146321,8119,2511788,media-agent,S,123,130
1789146321,8119,2511789,decklinkaudiosr,S,850,389
1789146321,8119,2511790,decklinkvideosr,S,1024,420
1789146321,8119,2511791,decklinkvideosr,R,1474,67430
1789146321,8119,2511792,media-agent,S,334,96
1789146321,8119,2511793,media-agent,S,17,3
1789146321,8119,2511794,media-agent,S,16,42
1789146323,8121,2511716,media-agent,S,17,18
1789146323,8121,2511725,media-agent,S,0,0
1789146323,8121,2511726,media-agent,S,0,0
1789146323,8121,2511727,media-agent,S,0,0
1789146323,8121,2511728,media-agent,S,0,0
1789146323,8121,2511729,media-agent,S,0,0
1789146323,8121,2511730,media-agent,S,10,34
1789146323,8121,2511731,media-agent,S,0,0
1789146323,8121,2511732,pool-spawner,S,0,0
1789146323,8121,2511733,queue1:src,S,471,1473
1789146323,8121,2511738,queue0:src,S,1082,1417
1789146323,8121,2511788,media-agent,S,123,130
1789146323,8121,2511789,decklinkaudiosr,S,850,389
1789146323,8121,2511790,decklinkvideosr,S,1025,421
1789146323,8121,2511791,decklinkvideosr,S,1475,67449
1789146323,8121,2511792,media-agent,S,334,96
1789146323,8121,2511793,media-agent,S,17,3
1789146323,8121,2511794,media-agent,S,16,42
1789146325,8123,2511716,media-agent,S,17,18
1789146325,8123,2511725,media-agent,S,0,0
1789146325,8123,2511726,media-agent,S,0,0
1789146325,8123,2511727,media-agent,S,0,0
1789146325,8123,2511728,media-agent,S,0,0
1789146325,8123,2511729,media-agent,S,0,0
1789146325,8123,2511730,media-agent,S,10,34
1789146325,8123,2511731,media-agent,S,0,0
1789146325,8123,2511732,pool-spawner,S,0,0
1789146325,8123,2511733,queue1:src,S,471,1473
1789146325,8123,2511738,queue0:src,S,1082,1417
1789146325,8123,2511788,media-agent,S,123,130
1789146325,8123,2511789,decklinkaudiosr,S,850,390
1789146325,8123,2511790,decklinkvideosr,S,1025,421
1789146325,8123,2511791,decklinkvideosr,S,1475,67468
1789146325,8123,2511792,media-agent,S,334,96
1789146325,8123,2511793,media-agent,S,17,3
1789146325,8123,2511794,media-agent,S,16,42
1789146327,8125,2511716,media-agent,S,17,18
1789146327,8125,2511725,media-agent,S,0,0
1789146327,8125,2511726,media-agent,S,0,0
1789146327,8125,2511727,media-agent,S,0,0
1789146327,8125,2511728,media-agent,S,0,0
1789146327,8125,2511729,media-agent,S,0,0
1789146327,8125,2511730,media-agent,S,10,34
1789146327,8125,2511731,media-agent,S,0,0
1789146327,8125,2511732,pool-spawner,S,0,0
1789146327,8125,2511733,queue1:src,S,471,1473
1789146327,8125,2511738,queue0:src,S,1083,1417
1789146327,8125,2511788,media-agent,S,123,130
1789146327,8125,2511789,decklinkaudiosr,S,850,390
1789146327,8125,2511790,decklinkvideosr,S,1025,421
1789146327,8125,2511791,decklinkvideosr,S,1475,67478
1789146327,8125,2511792,media-agent,S,334,96
1789146327,8125,2511793,media-agent,S,17,3
1789146327,8125,2511794,media-agent,S,16,42
1789146329,8127,2511716,media-agent,S,17,18
1789146329,8127,2511725,media-agent,S,0,0
1789146329,8127,2511726,media-agent,S,0,0
1789146329,8127,2511727,media-agent,S,0,0
1789146329,8127,2511728,media-agent,S,0,0
1789146329,8127,2511729,media-agent,S,0,0
1789146329,8127,2511730,media-agent,S,10,34
1789146329,8127,2511731,media-agent,S,0,0
1789146329,8127,2511732,pool-spawner,S,0,0
1789146329,8127,2511733,queue1:src,S,471,1474
1789146329,8127,2511738,queue0:src,S,1083,1417
1789146329,8127,2511788,media-agent,S,123,130
1789146329,8127,2511789,decklinkaudiosr,S,851,390
1789146329,8127,2511790,decklinkvideosr,S,1025,421
1789146329,8127,2511791,decklinkvideosr,S,1475,67497
1789146329,8127,2511792,media-agent,S,334,96
1789146329,8127,2511793,media-agent,S,17,3
1789146329,8127,2511794,media-agent,S,16,42
1789146331,8129,2511716,media-agent,S,17,18
1789146331,8129,2511725,media-agent,S,0,0
1789146331,8129,2511726,media-agent,S,0,0
1789146331,8129,2511727,media-agent,S,0,0
1789146331,8129,2511728,media-agent,S,0,0
1789146331,8129,2511729,media-agent,S,0,0
1789146331,8129,2511730,media-agent,S,10,34
1789146331,8129,2511731,media-agent,S,0,0
1789146331,8129,2511732,pool-spawner,S,0,0
1789146331,8129,2511733,queue1:src,S,471,1474
1789146331,8129,2511738,queue0:src,S,1084,1417
1789146331,8129,2511788,media-agent,S,123,130
1789146331,8129,2511789,decklinkaudiosr,S,851,390
1789146331,8129,2511790,decklinkvideosr,S,1026,421
1789146331,8129,2511791,decklinkvideosr,S,1475,67516
1789146331,8129,2511792,media-agent,S,334,96
1789146331,8129,2511793,media-agent,S,17,3
1789146331,8129,2511794,media-agent,S,16,42
1789146333,8131,2511716,media-agent,S,17,18
1789146333,8131,2511725,media-agent,S,0,0
1789146333,8131,2511726,media-agent,S,0,0
1789146333,8131,2511727,media-agent,S,0,0
1789146333,8131,2511728,media-agent,S,0,0
1789146333,8131,2511729,media-agent,S,0,0
1789146333,8131,2511730,media-agent,S,10,34
1789146333,8131,2511731,media-agent,S,0,0
1789146333,8131,2511732,pool-spawner,S,0,0
1789146333,8131,2511733,queue1:src,S,471,1474
1789146333,8131,2511738,queue0:src,S,1084,1417
1789146333,8131,2511788,media-agent,S,123,130
1789146333,8131,2511789,decklinkaudiosr,S,851,390
1789146333,8131,2511790,decklinkvideosr,S,1026,421
1789146333,8131,2511791,decklinkvideosr,S,1476,67525
1789146333,8131,2511792,media-agent,S,334,96
1789146333,8131,2511793,media-agent,S,17,3
1789146333,8131,2511794,media-agent,S,16,42
1789146335,8133,2511716,media-agent,S,17,18
1789146335,8133,2511725,media-agent,S,0,0
1789146335,8133,2511726,media-agent,S,0,0
1789146335,8133,2511727,media-agent,S,0,0
1789146335,8133,2511728,media-agent,S,0,0
1789146335,8133,2511729,media-agent,S,0,0
1789146335,8133,2511730,media-agent,S,10,34
1789146335,8133,2511731,media-agent,S,0,0
1789146335,8133,2511732,pool-spawner,S,0,0
1789146335,8133,2511733,queue1:src,S,472,1475
1789146335,8133,2511738,queue0:src,S,1085,1417
1789146335,8133,2511788,media-agent,S,123,130
1789146335,8133,2511789,decklinkaudiosr,S,851,390
1789146335,8133,2511790,decklinkvideosr,S,1026,421
1789146335,8133,2511791,decklinkvideosr,S,1476,67543
1789146335,8133,2511792,media-agent,S,334,96
1789146335,8133,2511793,media-agent,S,17,3
1789146335,8133,2511794,media-agent,S,16,42
1789146337,8135,2511716,media-agent,S,17,18
1789146337,8135,2511725,media-agent,S,0,0
1789146337,8135,2511726,media-agent,S,0,0
1789146337,8135,2511727,media-agent,S,0,0
1789146337,8135,2511728,media-agent,S,0,0
1789146337,8135,2511729,media-agent,S,0,0
1789146337,8135,2511730,media-agent,S,10,34
1789146337,8135,2511731,media-agent,S,0,0
1789146337,8135,2511732,pool-spawner,S,0,0
1789146337,8135,2511733,queue1:src,S,472,1475
1789146337,8135,2511738,queue0:src,S,1086,1417
1789146337,8135,2511788,media-agent,S,123,130
1789146337,8135,2511789,decklinkaudiosr,S,851,390
1789146337,8135,2511790,decklinkvideosr,S,1026,421
1789146337,8135,2511791,decklinkvideosr,S,1476,67562
1789146337,8135,2511792,media-agent,S,334,96
1789146337,8135,2511793,media-agent,S,17,3
1789146337,8135,2511794,media-agent,S,16,42
1789146339,8137,2511716,media-agent,S,17,18
1789146339,8137,2511725,media-agent,S,0,0
1789146339,8137,2511726,media-agent,S,0,0
1789146339,8137,2511727,media-agent,S,0,0
1789146339,8137,2511728,media-agent,S,0,0
1789146339,8137,2511729,media-agent,S,0,0
1789146339,8137,2511730,media-agent,S,10,34
1789146339,8137,2511731,media-agent,S,0,0
1789146339,8137,2511732,pool-spawner,S,0,0
1789146339,8137,2511733,queue1:src,S,472,1475
1789146339,8137,2511738,queue0:src,S,1086,1417
1789146339,8137,2511788,media-agent,S,123,130
1789146339,8137,2511789,decklinkaudiosr,S,851,390
1789146339,8137,2511790,decklinkvideosr,S,1027,421
1789146339,8137,2511791,decklinkvideosr,S,1476,67572
1789146339,8137,2511792,media-agent,S,334,96
1789146339,8137,2511793,media-agent,S,17,3
1789146339,8137,2511794,media-agent,S,16,42
1789146341,8139,2511716,media-agent,S,17,18
1789146341,8139,2511725,media-agent,S,0,0
1789146341,8139,2511726,media-agent,S,0,0
1789146341,8139,2511727,media-agent,S,0,0
1789146341,8139,2511728,media-agent,S,0,0
1789146341,8139,2511729,media-agent,S,0,0
1789146341,8139,2511730,media-agent,S,10,34
1789146341,8139,2511731,media-agent,S,0,0
1789146341,8139,2511732,pool-spawner,S,0,0
1789146341,8139,2511733,queue1:src,S,472,1476
1789146341,8139,2511738,queue0:src,S,1087,1417
1789146341,8139,2511788,media-agent,S,123,130
1789146341,8139,2511789,decklinkaudiosr,S,852,390
1789146341,8139,2511790,decklinkvideosr,S,1027,421
1789146341,8139,2511791,decklinkvideosr,S,1477,67591
1789146341,8139,2511792,media-agent,S,334,96
1789146341,8139,2511793,media-agent,S,17,3
1789146341,8139,2511794,media-agent,S,16,42
1789146343,8141,2511716,media-agent,S,17,18
1789146343,8141,2511725,media-agent,S,0,0
1789146343,8141,2511726,media-agent,S,0,0
1789146343,8141,2511727,media-agent,S,0,0
1789146343,8141,2511728,media-agent,S,0,0
1789146343,8141,2511729,media-agent,S,0,0
1789146343,8141,2511730,media-agent,S,10,34
1789146343,8141,2511731,media-agent,S,0,0
1789146343,8141,2511732,pool-spawner,S,0,0
1789146343,8141,2511733,queue1:src,S,472,1476
1789146343,8141,2511738,queue0:src,S,1088,1417
1789146343,8141,2511788,media-agent,S,123,131
1789146343,8141,2511789,decklinkaudiosr,S,852,390
1789146343,8141,2511790,decklinkvideosr,S,1027,422
1789146343,8141,2511791,decklinkvideosr,S,1477,67609
1789146343,8141,2511792,media-agent,S,335,96
1789146343,8141,2511793,media-agent,S,17,3
1789146343,8141,2511794,media-agent,S,16,42
1789146345,8143,2511716,media-agent,S,17,18
1789146345,8143,2511725,media-agent,S,0,0
1789146345,8143,2511726,media-agent,S,0,0
1789146345,8143,2511727,media-agent,S,0,0
1789146345,8143,2511728,media-agent,S,0,0
1789146345,8143,2511729,media-agent,S,0,0
1789146345,8143,2511730,media-agent,S,10,34
1789146345,8143,2511731,media-agent,S,0,0
1789146345,8143,2511732,pool-spawner,S,0,0
1789146345,8143,2511733,queue1:src,S,472,1476
1789146345,8143,2511738,queue0:src,S,1088,1417
1789146345,8143,2511788,media-agent,S,123,131
1789146345,8143,2511789,decklinkaudiosr,S,852,390
1789146345,8143,2511790,decklinkvideosr,S,1027,422
1789146345,8143,2511791,decklinkvideosr,S,1477,67620
1789146345,8143,2511792,media-agent,S,335,96
1789146345,8143,2511793,media-agent,S,17,3
1789146345,8143,2511794,media-agent,S,16,42
1789146347,8145,2511716,media-agent,S,17,18
1789146347,8145,2511725,media-agent,S,0,0
1789146347,8145,2511726,media-agent,S,0,0
1789146347,8145,2511727,media-agent,S,0,0
1789146347,8145,2511728,media-agent,S,0,0
1789146347,8145,2511729,media-agent,S,0,0
1789146347,8145,2511730,media-agent,S,10,34
1789146347,8145,2511731,media-agent,S,0,0
1789146347,8145,2511732,pool-spawner,S,0,0
1789146347,8145,2511733,queue1:src,S,472,1477
1789146347,8145,2511738,queue0:src,S,1089,1417
1789146347,8145,2511788,media-agent,S,123,131
1789146347,8145,2511789,decklinkaudiosr,S,852,390
1789146347,8145,2511790,decklinkvideosr,S,1027,422
1789146347,8145,2511791,decklinkvideosr,S,1477,67639
1789146347,8145,2511792,media-agent,S,335,96
1789146347,8145,2511793,media-agent,S,17,3
1789146347,8145,2511794,media-agent,S,16,42
1789146349,8147,2511716,media-agent,S,17,18
1789146349,8147,2511725,media-agent,S,0,0
1789146349,8147,2511726,media-agent,S,0,0
1789146349,8147,2511727,media-agent,S,0,0
1789146349,8147,2511728,media-agent,S,0,0
1789146349,8147,2511729,media-agent,S,0,0
1789146349,8147,2511730,media-agent,S,10,34
1789146349,8147,2511731,media-agent,S,0,0
1789146349,8147,2511732,pool-spawner,S,0,0
1789146349,8147,2511733,queue1:src,S,472,1477
1789146349,8147,2511738,queue0:src,S,1089,1417
1789146349,8147,2511788,media-agent,S,123,131
1789146349,8147,2511789,decklinkaudiosr,S,853,390
1789146349,8147,2511790,decklinkvideosr,S,1028,422
1789146349,8147,2511791,decklinkvideosr,S,1478,67657
